"lat","lon","location_type","formatted","Actual_Address"
42.0942841,-70.9951789,"premise","13 Montvale Rd, Brockton, MA 02302, USA","13 MONTVALE RD, BROCKTON, MA"
42.087463,-71.0240633,"street_address","79 N Warren Ave, Brockton, MA 02301, USA","79 N WARREN AVE, BROCKTON, MA"
42.0561611,-70.994753,"premise","149 Sinclair Rd, Brockton, MA 02302, USA","149 SINCLAIR RD, BROCKTON, MA"
42.0548338,-71.047083,"street_address","778 W Chestnut St, Brockton, MA 02301, USA","778 W CHESTNUT ST, BROCKTON, MA"
42.1117507,-71.0354419,"premise","52 Hillcrest Ave, Brockton, MA 02301, USA","52. HILLCREST AVE, BROCKTON, MA"
42.0993582,-70.9877986,"premise","708 E Ashland St, Brockton, MA 02302, USA","708 E ASHLAND ST, BROCKTON, MA"
42.0706301,-71.0526693,"route","Bigney Ave, Brockton, MA 02301, USA","BIGNEY AVE, BROCKTON, MA"
42.0813729,-71.0031792,"premise","48 Martin St, Brockton, MA 02302, USA","48 MARTIN ST, BROCKTON, MA"
42.077169,-71.0307899,"street_address","29 Grafton St, Brockton, MA 02301, USA","29 GRAFTON ST, BROCKTON, MA"
42.0855553,-71.0174817,"street_address","7 Montello St, Brockton, MA 02301, USA","7 MONTELLO ST, BROCKTON, MA"
42.075714,-71.0277693,"premise","177 Winthrop St, Brockton, MA 02301, USA","177 WINTHROP ST, BROCKTON, MA"
42.0804788,-71.0004269,"street_address","484 Crescent St, Brockton, MA 02302, USA","484 CRESCENT ST, BROCKTON, MA"
42.0698373,-71.0235633,"street_address","60 Myrtle St, Brockton, MA 02301, USA","60 MYRTLE ST, BROCKTON, MA"
42.0938359,-70.9791368,"street_address","167 Edward St, Brockton, MA 02302, USA","167 EDWARD ST, BROCKTON, MA"
42.0683185,-71.0174194,"street_address","863 Main St, Brockton, MA 02301, USA","863 MAIN ST, BROCKTON, MA"
42.0771132,-71.0220418,"intersection","Warren Ave & W Park St, Brockton, MA 02301, USA","39 W PARK, BROCKTON, MA @ 432 WARREN AVE, BROCKTON, MA"
42.0636275,-71.021882,"street_address","132 Tremont St, Brockton, MA 02301, USA","132 TREMONT ST, BROCKTON, MA"
42.0889964,-70.9790311,"premise","29 Edward St, Brockton, MA 02302, USA","29 EDWARD ST, BROCKTON, MA"
42.0947848,-71.0134605,"premise","130 E Ashland St, Brockton, MA 02302, USA","130 E ASHLAND ST, BROCKTON, MA"
42.090102,-71.0566834,"premise","73 Keene St, Brockton, MA 02301, USA","73 KEENE ST, BROCKTON, MA"
42.0766758,-71.0276085,"premise","60 Brook St, Brockton, MA 02301, USA","60 BROOK ST, BROCKTON, MA"
42.1094957,-71.0274104,"premise","34 Newton Ave, Brockton, MA 02301, USA","34 NEWTON AVE, BROCKTON, MA"
42.1111059,-71.0152461,"premise","31 Hollis St, Brockton, MA 02302, USA","31 HOLLIS ST, BROCKTON, MA"
42.1115844,-71.0153918,"premise","69 Hovendon Ave, Brockton, MA 02302, USA","69 HOVENDON AVE, BROCKTON, MA"
42.1137455,-71.0099627,"street_address","176 Bourne St, Brockton, MA 02302, USA","176 BOURNE ST, BROCKTON, MA"
42.1090736,-71.0112067,"premise","257 Winter St, Brockton, MA 02302, USA","257 WINTER ST, BROCKTON, MA"
42.1081332,-71.0215801,"street_address","183 SPARK St, Brockton, MA 02302, USA","183 SPARK ST, BROCKTON, MA"
42.0957822,-71.0332617,"premise","9 Winslow Ave, Brockton, MA 02301, USA","9 WINSLOW AVE, BROCKTON, MA"
42.0567813,-70.9917916,"premise","74 Deanna Rd, Brockton, MA 02302, USA","74 DEANNA RD, BROCKTON, MA"
42.0624764,-71.0291445,"premise","159 Wilson St, Brockton, MA 02301, USA","159 WILSON ST, BROCKTON, MA"
42.1045777,-71.0298324,"premise","76 Martland Ave, Brockton, MA 02301, USA","76 MARTLAND AVE, BROCKTON, MA"
42.0840732,-71.006123,"premise","342 Centre St, Brockton, MA 02302, USA","342 CENTRE ST, BROCKTON, MA"
42.1018913,-71.0248534,"street_address","50 Rutland St, Brockton, MA 02301, USA","50 RUTLAND ST, BROCKTON, MA"
42.0520458,-70.993732,"intersection","Plain St & Cushing Rd, Brockton, MA 02302, USA","2 CUSHING RD, BROCKTON, MA @ 531 PLAIN ST, BROCKTON, MA"
42.110371,-71.003503,"intersection","Elsie Rd & Christopher Rd, Brockton, MA 02302, USA","1 ELSIE RD, BROCKTON, MA @ 28 CHRISTOPHER RD, BROCKTON, MA"
42.0785392,-71.0281597,"street_address","4 Brook St, Brockton, MA 02301, USA","4 BROOK ST, BROCKTON, MA"
42.1212309,-71.0113614,"intersection","Stephen Dr & Boyle Rd, Brockton, MA 02302, USA","1 STEPHEN DR, BROCKTON, MA @ 40 BOYLE RD, BROCKTON, MA"
42.0878795,-71.0213404,"street_address","41 Haverhill St, Brockton, MA 02301, USA","41 HAVERHILL ST, BROCKTON, MA"
42.1148387,-71.0108422,"premise","212 Belcher St, Brockton, MA 02302, USA","212 BELCHER ST, BROCKTON, MA"
42.0702798,-71.0083359,"premise","149 N Leyden St, Brockton, MA 02302, USA","149 N LEYDEN ST, BROCKTON, MA"
42.0536717,-70.9998841,"premise","16 10th Ave, Brockton, MA 02302, USA","16 TENTH AVE, BROCKTON, MA"
42.0973406,-71.017581,"street_address","562 N Montello St, Brockton, MA 02301, USA","562 N MONTELLO ST, BROCKTON, MA"
42.0664507,-71.0316884,"intersection","Menlo St & Wilson St, Brockton, MA 02301, USA","20 WILSON ST, BROCKTON, MA @ 264 MENLO ST, BROCKTON, MA"
42.0885555,-71.0319601,"street_address","15 Greenfield St, Brockton, MA 02301, USA","15 GREENFIELD ST, BROCKTON, MA"
42.1124458,-71.0123517,"premise","56 Welsford St, Brockton, MA 02302, USA","56 WELSFORD ST, BROCKTON, MA"
42.0898287,-71.0732232,"street_address","15 Calumet Dr, Brockton, MA 02301, USA","15 CALUMET DR, BROCKTON, MA"
42.0670404,-71.0186572,"premise","160 Laureston St, Brockton, MA 02301, USA","160 LAURESTON ST, BROCKTON, MA"
42.0886677,-71.009243,"premise","53 Williams Ave, Brockton, MA 02302, USA","53 WILLIAMS AVE, BROCKTON, MA"
NA,NA,NA,NA,"CENTRE ST, BROCKTON, MA @ LINCOLN RD, BROCKTON, MA"
42.0940765,-70.9943183,"premise","68 Mildred Rd, Brockton, MA 02302, USA","68 MILDRED RD, BROCKTON, MA"
42.062049,-71.0127405,"street_address","19 Terminal Pl, Brockton, MA 02301, USA","19 TERMINAL PL, BROCKTON, MA"
42.0809296,-71.0258386,"premise","172 Newbury St, Brockton, MA 02301, USA","172 NEWBURY ST, BROCKTON, MA"
42.0889578,-71.0201781,"street_address","14 Wyman St, Brockton, MA 02301, USA","14 WYMAN ST, BROCKTON, MA"
42.0705939,-71.0240048,"premise","66 Packard Way, Brockton, MA 02301, USA","66 PACKARD WAY, BROCKTON, MA"
42.0851701,-71.0609435,"street_address","87 Rockland St, Brockton, MA 02301, USA","87 ROCKLAND ST, BROCKTON, MA"
42.0905812,-71.0211859,"street_address","63 Falmouth Ave, Brockton, MA 02301, USA","63 FALMOUTH AVE, BROCKTON, MA"
42.1231141,-71.0100403,"premise","48 Paula Rd, Brockton, MA 02302, USA","48 PAULA RD, BROCKTON, MA"
42.0737354,-71.0189866,"intersection","Main St & Union St, Brockton, MA 02301, USA","1 UNION ST, BROCKTON, MA @ 580 MAIN ST, BROCKTON, MA"
42.0778699,-71.0031911,"street_address","74 Kingman Ave, Brockton, MA 02302, USA","74 KINGMAN AVE, BROCKTON, MA"
42.1014451,-71.0203516,"intersection","Ames St & Burnham Ave, Brockton, MA 02301, USA","26 AMES ST, BROCKTON, MA @ 18 BURNHAM AVE, BROCKTON, MA"
42.0840275,-71.0155181,"street_address","140 Centre St, Brockton, MA 02302, USA","140 CENTRE ST, BROCKTON, MA"
42.0812012,-71.0317955,"street_address","3 Elm Ave, Brockton, MA 02301, USA","3 ELM AVE, BROCKTON, MA"
42.0964402,-71.0198074,"premise","530 N Main St, Brockton, MA 02301, USA","530 N N MAIN ST, BROCKTON, MA"
42.0819314,-71.0128759,"street_address","41 Plymouth St, Brockton, MA 02302, USA","41 PLYMOUTH ST, BROCKTON, MA"
42.1071468,-71.0274725,"street_address","15 Clarence St, Brockton, MA 02301, USA","15 CLARENCE ST, BROCKTON, MA"
42.0850006,-71.0048709,"intersection","Cary St & Mystic St, Brockton, MA 02302, USA","1 MYSTIC ST, BROCKTON, MA @ 64 CARY ST, BROCKTON, MA"
42.0767824,-71.0219839,"street_address","441 Warren Ave, Brockton, MA 02301, USA","441 WARREN AVE, BROCKTON, MA"
42.1022502,-71.0588786,"street_address","437 Pine Grove Dr, Brockton, MA 02301, USA","437 PINE GROVE DR, BROCKTON, MA"
NA,NA,NA,NA,"136 ASH ST, BROCKTON, MA @ 396 GREEN ST EXT, BROCKTON, MA"
42.0947585,-70.9815555,"premise","180 Errol Rd, Brockton, MA 02302, USA","180 ERROL RD, BROCKTON, MA"
42.110801,-71.0342216,"intersection","Woodland Ave & Sutton St, Brockton, MA 02301, USA","34 WOODLAND AVE, BROCKTON, MA @ 60 SUTTON ST, BROCKTON, MA"
42.0934041,-71.0148285,"premise","78 Emmet St, Brockton, MA 02302, USA","78 EMMET ST, BROCKTON, MA"
42.0804239,-70.9799319,"street_address","953 Crescent St, Brockton, MA 02302, USA","953 CRESCENT ST, BROCKTON, MA"
42.0970751,-71.037477,"premise","70 Rainbow Cir, Brockton, MA 02301, USA","70 RAINBOW CIR, BROCKTON, MA"
42.0737391,-71.0282077,"premise","186 Dover St, Brockton, MA 02301, USA","186 DOVER ST, BROCKTON, MA"
42.1092258,-71.0108718,"street_address","261 Winter St, Brockton, MA 02302, USA","261 WINTER ST, BROCKTON, MA"
42.0972444,-71.0204371,"premise","15 Battles St, Brockton, MA 02301, USA","15 BATTLES ST, BROCKTON, MA"
42.059805,-71.0211646,"street_address","125 Keith Avenue Extension, Brockton, MA 02301, USA","125 KEITH AVE EXT, BROCKTON, MA"
42.0960297,-70.9960112,"premise","66 Cairn Rd, Brockton, MA 02302, USA","66 CAIRN RD, BROCKTON, MA"
42.081174,-71.0133524,"street_address","48 Stillman Ave, Brockton, MA 02302, USA","48 STILLMAN AVE, BROCKTON, MA"
42.1005792,-71.0277967,"street_address","355 Battles Farm Dr, Brockton, MA 02301, USA","355 BATTLES FARM DR, BROCKTON, MA"
42.0643577,-71.0067341,"street_address","19 Sansom St, Brockton, MA 02302, USA","19 SANSOM ST, BROCKTON, MA"
42.0763647,-70.9988573,"premise","28 Thatcher Square, Brockton, MA 02302, USA","28 THATCHER SQ, BROCKTON, MA"
42.1032484,-71.0123626,"street_address","82 Arthur St, Brockton, MA 02302, USA","82 ARTHUR ST, BROCKTON, MA"
42.0742105,-70.9996994,"street_address","55 Oakland St, Brockton, MA 02302, USA","55 OAKLAND ST, BROCKTON, MA"
42.1040323,-70.9964793,"premise","110 Dandy Rd, Brockton, MA 02302, USA","110 DANDY RD, BROCKTON, MA"
42.0635627,-71.0278437,"premise","159 Channing Ave, Brockton, MA 02301, USA","159 CHANNING AVE, BROCKTON, MA"
42.0895961,-71.035026,"street_address","33 N Ash St, Brockton, MA 02301, USA","33 N ASH ST, BROCKTON, MA"
42.0848347,-71.0350569,"street_address","367 Spring St, Brockton, MA 02301, USA","367 SPRING ST, BROCKTON, MA"
42.0854714,-71.0349599,"premise","28 Sycamore Ave, Brockton, MA 02301, USA","28 SYCAMORE AVE, BROCKTON, MA"
42.0806558,-71.0444092,"street_address","251 West St, Brockton, MA 02301, USA","251 WEST ST, BROCKTON, MA"
42.0796159,-71.0439951,"street_address","567 W Elm St, Brockton, MA 02301, USA","567 W ELM ST, BROCKTON, MA"
42.0953594,-70.9889433,"street_address","843 Court St, Brockton, MA 02302, USA","843 COURT ST, BROCKTON, MA"
42.0951402,-71.0252744,"street_address","99 Cherry St, Brockton, MA 02301, USA","99 CHERRY ST, BROCKTON, MA"
42.1112218,-70.9996491,"street_address","112 Christopher Rd, Brockton, MA 02302, USA","112 CHRISTOPHER RD, BROCKTON, MA"
42.0793058,-70.9801723,"street_address","22 Bangor St, Brockton, MA 02302, USA","22 BANGOR ST, BROCKTON, MA"
42.0793893,-70.9986487,"premise","5 Leonard St, Brockton, MA 02302, USA","5 LEONARD ST, BROCKTON, MA"
42.0698078,-71.0074968,"street_address","27 Parker Ave, Brockton, MA 02302, USA","27 PARKER AVE, BROCKTON, MA"
42.0842898,-71.0213848,"street_address","65 Legion Pkwy, Brockton, MA 02301, USA","65 LEGION PKWY, BROCKTON, MA"
42.0782782,-71.0278793,"premise","14 Brook St, Brockton, MA 02301, USA","14 BROOK ST, BROCKTON, MA"
42.0516551,-70.9918665,"premise","570 Plain St, Brockton, MA 02302, USA","570 PLAIN ST, BROCKTON, MA"
42.0716944,-71.0009031,"street_address","199 East St, Brockton, MA 02302, USA","199 EAST ST, BROCKTON, MA"
42.1099674,-71.0276537,"premise","48 Newton Ave, Brockton, MA 02301, USA","48 NEWTON AVE, BROCKTON, MA"
42.063504,-71.0193514,"street_address","80 W Chestnut St, Brockton, MA 02301, USA","80 W CHESTNUT ST, BROCKTON, MA"
42.0624287,-71.0084791,"premise","33 Auburn St, Brockton, MA 02302, USA","33 AUBURN ST, BROCKTON, MA"
42.0948365,-70.9846745,"route","Temi Rd, Brockton, MA 02302, USA","TEMI RD, BROCKTON, MA"
42.1091925,-71.0148905,"street_address","90 Glendale St, Brockton, MA 02302, USA","90 GLENDALE ST, BROCKTON, MA"
42.1088033,-70.9943929,"premise","125 Maplewood Cir, Brockton, MA 02302, USA","125 MAPLEWOOD CIR, BROCKTON, MA"
42.1019368,-71.0601946,"street_address","121 Pine Grove Dr, Brockton, MA 02301, USA","121 PINE GROVE DR, BROCKTON, MA"
42.0898386,-71.007548,"street_address","38 Moody St, Brockton, MA 02302, USA","38 MOODY ST, BROCKTON, MA"
42.0850544,-71.0073515,"premise","14 Barry St, Brockton, MA 02302, USA","14 BARRY ST, BROCKTON, MA"
42.1020101,-71.0531574,"street_address","59 Chatham W Dr, Brockton, MA 02301, USA","59 CHATHAM WEST DR, BROCKTON, MA"
42.0750941,-71.0551593,"intersection","Fairview Ave & Stoneleigh Ave, Brockton, MA 02301, USA","69 FAIRVIEW AVE, BROCKTON, MA @ 2 STONELEIGH AVE, BROCKTON, MA"
42.0854785,-71.0384425,"premise","114 Malvern Rd, Brockton, MA 02301, USA","114 MALVERN RD, BROCKTON, MA"
42.0827495,-71.0267724,"street_address","115 Newbury St, Brockton, MA 02301, USA","115 NEWBURY ST, BROCKTON, MA"
42.075959,-71.0244344,"street_address","108 Winthrop St, Brockton, MA 02301, USA","108 WINTHROP ST, BROCKTON, MA"
42.08337,-70.9992405,"street_address","39 Hill St, Brockton, MA 02302, USA","39 HILL ST, BROCKTON, MA"
42.0495964,-71.0167945,"route","Glendale Ave, Brockton, MA 02301, USA","GLENDALE AVE, BROCKTON, MA"
42.0604547,-71.0227057,"street_address","98 Leach Ave, Brockton, MA 02301, USA","98 LEACH AVE, BROCKTON, MA"
42.082505,-71.0278367,"premise","7 N Arlington St, Brockton, MA 02301, USA","7 N ARLINGTON ST, BROCKTON, MA"
42.1097792,-71.0206849,"premise","10 Douglas Ave, Brockton, MA 02302, USA","10 DOUGLAS AVE, BROCKTON, MA"
42.0895317,-71.0407752,"street_address","524 Pleasant St, Brockton, MA 02301, USA","524 PLEASANT ST, BROCKTON, MA"
42.0769524,-71.0097463,"street_address","46 Snow St, Brockton, MA 02302, USA","46 SNOW ST, BROCKTON, MA"
42.0740039,-71.013213,"street_address","156 Grove St, Brockton, MA 02302, USA","156 GROVE ST, BROCKTON, MA"
42.0757851,-71.0115312,"premise","12 Della Ave, Brockton, MA 02302, USA","12 DELLA AVE, BROCKTON, MA"
42.0795722,-70.9988572,"street_address","2 Leonard St, Brockton, MA 02302, USA","2 LEONARD ST, BROCKTON, MA"
42.0950074,-71.026504,"street_address","85 Lowell St, Brockton, MA 02301, USA","85 LOWELL ST, BROCKTON, MA"
42.1154255,-71.003541,"street_address","144 Lester Rd, Brockton, MA 02302, USA","144 LESTER RD, BROCKTON, MA"
42.0748667,-71.0335661,"premise","402 Ash St, Brockton, MA 02301, USA","402 ASH ST, BROCKTON, MA"
42.052492,-71.0118591,"premise","1661 Main St, Brockton, MA 02301, USA","1661 MAIN ST, BROCKTON, MA"
42.0788766,-71.022626,"street_address","341 Warren Ave, Brockton, MA 02301, USA","341 WARREN AVE, BROCKTON, MA"
42.07721,-71.005742,"street_address","40 Bates St, Brockton, MA 02302, USA","40 BATES ST, BROCKTON, MA"
42.1018834,-71.0585787,"street_address","468 Pine Grove Dr, Brockton, MA 02301, USA","468 PINE GROVE DR, BROCKTON, MA"
42.0861139,-71.0244583,"street_address","149 Pleasant St, Brockton, MA 02301, USA","149 PLEASANT ST, BROCKTON, MA"
42.0944374,-71.0000947,"street_address","108 Bishop St, Brockton, MA 02302, USA","108 BISHOP ST, BROCKTON, MA"
42.0839155,-71.0088685,"street_address","291 Centre St, Brockton, MA 02302, USA","291 CENTRE ST, BROCKTON, MA"
42.0868458,-71.0222949,"street_address","57 Spring St, Brockton, MA 02301, USA","57 SPRING ST, BROCKTON, MA"
42.0852552,-71.025964,"street_address","48 Glenwood Square, Brockton, MA 02301, USA","48 GLENWOOD SQ, BROCKTON, MA"
42.0645555,-71.0266478,"intersection","Longwood Ave & Carroll Ave, Brockton, MA 02301, USA","130 CARROLL AVE, BROCKTON, MA @ 89 LONGWOOD AVE, BROCKTON, MA"
42.0660695,-71.0168259,"street_address","22 Calmar St, Brockton, MA 02301, USA","22 CALMAR ST, BROCKTON, MA"
42.0696015,-71.0258449,"intersection","Myrtle St & Blaine St, Brockton, MA 02301, USA","122 MYRTLE ST, BROCKTON, MA @ 62 BLAINE ST, BROCKTON, MA"
42.0920355,-70.9889496,"street_address","98 Quincy St, Brockton, MA 02302, USA","98 QUINCY ST, BROCKTON, MA"
42.0653044,-71.0187031,"street_address","9 Fulton St, Brockton, MA 02301, USA","9 FULTON ST, BROCKTON, MA"
42.0592223,-71.0203262,"premise","133 Clifton Ave, Brockton, MA 02301, USA","133 CLIFTON AVE, BROCKTON, MA"
NA,NA,NA,NA,"[STO] 1261 PARK ST, BROCKTON, MA"
42.0876214,-71.0323753,"street_address","330 Pleasant St, Brockton, MA 02301, USA","330  PLEASANT ST, BROCKTON, MA"
42.0995182,-70.9886348,"premise","35 Annette Rd, Brockton, MA 02302, USA","35 ANNETTE RD, BROCKTON, MA"
42.0576816,-71.0179579,"premise","94 Glen Ave, Brockton, MA 02301, USA","94 GLEN AVE, BROCKTON, MA"
42.0906645,-71.0192935,"intersection","Elliot St & Waverly St, Brockton, MA 02301, USA","19 ELLIOT ST, BROCKTON, MA @  257 N MAIN ST, BROCKTON, MA"
42.0938464,-71.0718552,"premise","144 Leah Dr, Brockton, MA 02301, USA","144 LEAH DR, BROCKTON, MA"
42.0807079,-71.0130956,"street_address","202 Crescent St, Brockton, MA 02302, USA","202 CRESCENT ST, BROCKTON, MA"
42.059944,-70.9923651,"premise","109 Southfield Dr, Brockton, MA 02302, USA","109 SOUTHFIELD DR, BROCKTON, MA"
42.1116903,-71.0023381,"premise","27 Lester Rd, Brockton, MA 02302, USA","27 LESTER RD, BROCKTON, MA"
42.0801284,-71.0067398,"street_address","349 Crescent St, Brockton, MA 02302, USA","349 CRESCENT ST, BROCKTON, MA"
42.10278,-71.0526529,"street_address","272 Chatham W Dr, Brockton, MA 02301, USA","272 CHATHAM WEST DR, BROCKTON, MA"
42.0881742,-71.0502178,"street_address","735 Pleasant St, Brockton, MA 02301, USA","735 PLEASANT ST, BROCKTON, MA"
42.0862244,-70.9972378,"premise","31 Sheridan St, Brockton, MA 02302, USA","31 SHERIDAN ST, BROCKTON, MA"
42.0612819,-71.0169775,"premise","50 Rutland Square, Brockton, MA 02301, USA","50 RUTLAND SQ, BROCKTON, MA"
42.1041164,-71.0138862,"premise","70 Bellevue Ave, Brockton, MA 02302, USA","70 BELLEVUE AVE, BROCKTON, MA"
42.0873793,-71.0584742,"street_address","54 Cross Rd, Brockton, MA 02301, USA","54 CROSS RD, BROCKTON, MA"
42.0744443,-71.0082937,"premise","47 Hudson St, Brockton, MA 02302, USA","47 HUDSON ST, BROCKTON, MA"
42.08475,-71.0277956,"street_address","24 Moreland St, Brockton, MA 02301, USA","24 MORELAND ST, BROCKTON, MA"
42.1138408,-71.0344121,"street_address","1170 N Main St, Avon, MA 02322, USA","1170 N MAIN ST, BROCKTON, MA"
42.10295,-71.0247735,"premise","34 Herrod Ave, Brockton, MA 02301, USA","34 HERROD AVE, BROCKTON, MA"
42.0835134,-71.0167175,"intersection","Church St & W Railroad Ave, Brockton, MA 02301, USA","1 W RAILROAD AVE, BROCKTON, MA @ 98 CHURCH ST, BROCKTON, MA"
42.0921398,-71.0138026,"street_address","14 River St, Brockton, MA 02302, USA","14 RIVER  ST, BROCKTON, MA"
NA,NA,NA,NA,"[ABI] HOWARD ST, BROCKTON, MA @ N MONTELLO ST, BROCKTON, MA"
42.1009001,-70.9965465,"premise","56 Waleco Rd, Brockton, MA 02302, USA","56 WALECO RD, BROCKTON, MA"
42.0636735,-71.0111635,"street_address","17 Forest St, Brockton, MA 02302, USA","17 FOREST ST, BROCKTON, MA"
42.0685262,-71.0192926,"street_address","112 Laureston St, Brockton, MA 02301, USA","112 LAURESTON ST, BROCKTON, MA"
42.0876465,-71.0461104,"street_address","35 West St, Brockton, MA 02301, USA","35 WEST ST, BROCKTON, MA"
42.0634123,-71.0154456,"street_address","2 South St, Brockton, MA 02301, USA","2 SOUTH ST, BROCKTON, MA"
42.0640545,-71.0247429,"street_address","90 Vesey St, Brockton, MA 02301, USA","90 VESEY ST, BROCKTON, MA"
42.059691,-71.0661349,"intersection","Belmont St & Pearl St, Brockton, MA 02301, USA","847 PEARL ST `, BROCKTON, MA @ 1208 BELMONT ST, BROCKTON, MA"
42.1007456,-71.0208206,"street_address","673 N Main St, Brockton, MA 02301, USA","673 N MAIN ST, BROCKTON, MA"
42.0836586,-71.0489583,"premise","134 Tilton Ave, Brockton, MA 02301, USA","134 TILTON AVE, BROCKTON, MA"
42.0917274,-70.9853952,"street_address","80 Pinehurst Ave, Brockton, MA 02302, USA","80 PINEHURST AVE, BROCKTON, MA"
42.0766726,-71.0378828,"street_address","435 Belmont St, Brockton, MA 02301, USA","435 BELMONT ST, BROCKTON, MA"
42.0737391,-71.0169035,"street_address","590 Montello St, Brockton, MA 02301, USA","590 MONTELLO ST, BROCKTON, MA"
NA,NA,NA,NA,"164 MILL ST CONN RD, BROCKTON, MA @ 926 PEARL ST, BROCKTON, MA"
42.050554,-71.019257,"intersection","Copeland St & Langdon St, Brockton, MA 02301, USA","330 COPELAND ST, BROCKTON, MA @ 98 LANGDON ST, BROCKTON, MA"
42.1056297,-71.0125342,"premise","22 Albert St, Brockton, MA 02302, USA","22 ALBERT ST, BROCKTON, MA"
42.066265,-71.0062445,"street_address","118 Concord St, Brockton, MA 02302, USA","118 CONCORD ST, BROCKTON, MA"
42.0673304,-71.0232348,"premise","134 Tribou St, Brockton, MA 02301, USA","134 TRIBOU ST, BROCKTON, MA"
42.0747369,-71.0187336,"street_address","9 Arch St, Brockton, MA 02301, USA","9 ARCH ST, BROCKTON, MA"
42.061687,-70.9911463,"route","East St, Brockton, MA 02302, USA","EAST ST, BROCKTON, MA"
42.0705646,-71.0444459,"street_address","598 West St, Brockton, MA 02301, USA","598 WEST ST, BROCKTON, MA"
42.102854,-71.0531984,"street_address","345 Chatham W Dr, Brockton, MA 02301, USA","345 CHATHAM WEST DR, BROCKTON, MA"
